0.47,0.25,1
-0.01,-0.99,-1
-0.99,0.31,1
0.17,-0.02,-1
0.12,0.21,1
0.79,0.24,1
-0.12,-0.15,-1
-0.65,0.87,1
0.11,-0.21,-1
-0.19,0.12,1
-0.58,-0.73,1
0.25,0.24,-1
-0.56,0.13,-1
-0.64,0,1
0.85,-0.48,-1
-0.62,0.12,1
0.91,0.37,1
-0.51,-0.91,1
-0.64,0.45,1
-0.32,-0.26,1
0.88,0.74,-1
-0.26,0,-1
0.52,0.07,1
-0.81,-0.19,-1
-0.82,-0.01,1
0.08,-0.65,1
0.81,-0.9,-1
-0.15,0.03,1
-0.24,-0.02,1
0.98,-0.54,1
0.53,-0.13,1
0.68,-0.23,1
0.76,-0.37,1
-0.01,-0.88,1
-0.78,0.32,1
-0.66,-0.11,1
0.88,-0.23,1
0.23,-0.32,1
0.55,-0.28,1
0.5,-0.71,1
-0.08,0.63,1
0.76,-0.65,1
0.67,0.98,-1
-0.13,-0.14,1
0.64,0.72,1
-0.6,0.93,1
-0.35,-0.91,-1
-0.62,-0.73,1
0.91,0.48,1
0.84,0.91,1
0.88,-0.29,1
0.57,-0.36,1
-0.65,-0.93,1
1,0.69,-1
0.78,0.9,-1
-0.83,-0.82,-1
0.67,-0.34,1
-0.44,0.4,-1
-0.9,-0.47,1
0.17,-0.33,1
-0.26,-0.06,1
-0.38,-0.01,-1
